callout,discount_percent,group_type,lane,offer_id,offer_title,price_line,rank,reason_tags,roundup_id,roundup_intro,roundup_title,score,store,summary_line,telegram_caption_html,telegram_closing_cta,telegram_intro,telegram_item_line,telegram_title,theme_label
Backlog discount,33,mixed,backlog_filler,steam:1331550,Big Ambitions,33% off to UAH 317,1,"[""backlog_filler"", ""mid_discount"", ""editorial_importance:trusted_hit"", ""editorial_importance:highly_rated"", ""editorial_importance:card_ready""]",roundup_03_reserve_deals_watch,A mixed reserve bundle built from the strongest remaining roundup candidates in this window.,Roundup: Reserve Deals Watch,140.94,Steam,33% off to UAH 317 | Backlog discount | review 93/100,"<b>Що ще варте уваги в резерві</b>

🐱 Йото витягнув ще кілька помітних пропозицій. Зібрали найкращі резервні пропозиції поточного вікна в один компактний roundup.

1. <a href=""https://store.steampowered.com/app/1331550/Big_Ambitions/""><b>Big Ambitions</b></a> - 33% до 317 грн, перевірений хіт
2. <a href=""https://store.steampowered.com/app/1466060/Tainted_Grail_The_Fall_of_Avalon/""><b>Tainted Grail: The Fall of Avalon</b></a> - 30% до 584 грн, рейтинг 88%
3. <a href=""https://store.steampowered.com/app/1029780/Going_Medieval/""><b>Going Medieval</b></a> - 20% до 480 грн, перевірений хіт
4. <a href=""https://store.steampowered.com/app/1371980/No_Rest_for_the_Wicked/""><b>No Rest for the Wicked</b></a> - 30% до 559 грн, помітний хіт
5. <a href=""https://store.steampowered.com/app/1062090/Timberborn/""><b>Timberborn</b></a> - 20% до 560 грн, критичний фаворит

Якщо треба, з цього резерву можна окремо розібрати ще одну добірку під інший настрій.","Якщо треба, з цього резерву можна окремо розібрати ще одну добірку під інший настрій.",🐱 Йото витягнув ще кілька помітних пропозицій. Зібрали найкращі резервні пропозиції поточного вікна в один компактний roundup.,"1. <a href=""https://store.steampowered.com/app/1331550/Big_Ambitions/""><b>Big Ambitions</b></a> - 33% до 317 грн, перевірений хіт",Що ще варте уваги в резерві,Reserve Deals Watch
Backlog discount,30,mixed,backlog_filler,steam:1466060,Tainted Grail: The Fall of Avalon,30% off to UAH 584,2,"[""backlog_filler"", ""mid_discount"", ""editorial_importance:popular"", ""editorial_importance:card_ready""]",roundup_03_reserve_deals_watch,A mixed reserve bundle built from the strongest remaining roundup candidates in this window.,Roundup: Reserve Deals Watch,139.38,Steam,30% off to UAH 584 | Backlog discount | review 88/100,"<b>Що ще варте уваги в резерві</b>

🐱 Йото витягнув ще кілька помітних пропозицій. Зібрали найкращі резервні пропозиції поточного вікна в один компактний roundup.

1. <a href=""https://store.steampowered.com/app/1331550/Big_Ambitions/""><b>Big Ambitions</b></a> - 33% до 317 грн, перевірений хіт
2. <a href=""https://store.steampowered.com/app/1466060/Tainted_Grail_The_Fall_of_Avalon/""><b>Tainted Grail: The Fall of Avalon</b></a> - 30% до 584 грн, рейтинг 88%
3. <a href=""https://store.steampowered.com/app/1029780/Going_Medieval/""><b>Going Medieval</b></a> - 20% до 480 грн, перевірений хіт
4. <a href=""https://store.steampowered.com/app/1371980/No_Rest_for_the_Wicked/""><b>No Rest for the Wicked</b></a> - 30% до 559 грн, помітний хіт
5. <a href=""https://store.steampowered.com/app/1062090/Timberborn/""><b>Timberborn</b></a> - 20% до 560 грн, критичний фаворит

Якщо треба, з цього резерву можна окремо розібрати ще одну добірку під інший настрій.","Якщо треба, з цього резерву можна окремо розібрати ще одну добірку під інший настрій.",🐱 Йото витягнув ще кілька помітних пропозицій. Зібрали найкращі резервні пропозиції поточного вікна в один компактний roundup.,"2. <a href=""https://store.steampowered.com/app/1466060/Tainted_Grail_The_Fall_of_Avalon/""><b>Tainted Grail: The Fall of Avalon</b></a> - 30% до 584 грн, рейтинг 88%",Що ще варте уваги в резерві,Reserve Deals Watch
Backlog discount,20,mixed,backlog_filler,steam:1029780,Going Medieval,20% off to UAH 480,3,"[""backlog_filler"", ""mid_discount"", ""editorial_importance:trusted_hit"", ""editorial_importance:highly_rated"", ""editorial_importance:card_ready""]",roundup_03_reserve_deals_watch,A mixed reserve bundle built from the strongest remaining roundup candidates in this window.,Roundup: Reserve Deals Watch,136.72,Steam,20% off to UAH 480 | Backlog discount | review 90/100,"<b>Що ще варте уваги в резерві</b>

🐱 Йото витягнув ще кілька помітних пропозицій. Зібрали найкращі резервні пропозиції поточного вікна в один компактний roundup.

1. <a href=""https://store.steampowered.com/app/1331550/Big_Ambitions/""><b>Big Ambitions</b></a> - 33% до 317 грн, перевірений хіт
2. <a href=""https://store.steampowered.com/app/1466060/Tainted_Grail_The_Fall_of_Avalon/""><b>Tainted Grail: The Fall of Avalon</b></a> - 30% до 584 грн, рейтинг 88%
3. <a href=""https://store.steampowered.com/app/1029780/Going_Medieval/""><b>Going Medieval</b></a> - 20% до 480 грн, перевірений хіт
4. <a href=""https://store.steampowered.com/app/1371980/No_Rest_for_the_Wicked/""><b>No Rest for the Wicked</b></a> - 30% до 559 грн, помітний хіт
5. <a href=""https://store.steampowered.com/app/1062090/Timberborn/""><b>Timberborn</b></a> - 20% до 560 грн, критичний фаворит

Якщо треба, з цього резерву можна окремо розібрати ще одну добірку під інший настрій.","Якщо треба, з цього резерву можна окремо розібрати ще одну добірку під інший настрій.",🐱 Йото витягнув ще кілька помітних пропозицій. Зібрали найкращі резервні пропозиції поточного вікна в один компактний roundup.,"3. <a href=""https://store.steampowered.com/app/1029780/Going_Medieval/""><b>Going Medieval</b></a> - 20% до 480 грн, перевірений хіт",Що ще варте уваги в резерві,Reserve Deals Watch
Backlog discount,30,mixed,backlog_filler,steam:1371980,No Rest for the Wicked,30% off to UAH 559,4,"[""backlog_filler"", ""mid_discount"", ""editorial_importance:very_popular"", ""editorial_importance:card_ready""]",roundup_03_reserve_deals_watch,A mixed reserve bundle built from the strongest remaining roundup candidates in this window.,Roundup: Reserve Deals Watch,135.05,Steam,30% off to UAH 559 | Backlog discount | review 80/100,"<b>Що ще варте уваги в резерві</b>

🐱 Йото витягнув ще кілька помітних пропозицій. Зібрали найкращі резервні пропозиції поточного вікна в один компактний roundup.

1. <a href=""https://store.steampowered.com/app/1331550/Big_Ambitions/""><b>Big Ambitions</b></a> - 33% до 317 грн, перевірений хіт
2. <a href=""https://store.steampowered.com/app/1466060/Tainted_Grail_The_Fall_of_Avalon/""><b>Tainted Grail: The Fall of Avalon</b></a> - 30% до 584 грн, рейтинг 88%
3. <a href=""https://store.steampowered.com/app/1029780/Going_Medieval/""><b>Going Medieval</b></a> - 20% до 480 грн, перевірений хіт
4. <a href=""https://store.steampowered.com/app/1371980/No_Rest_for_the_Wicked/""><b>No Rest for the Wicked</b></a> - 30% до 559 грн, помітний хіт
5. <a href=""https://store.steampowered.com/app/1062090/Timberborn/""><b>Timberborn</b></a> - 20% до 560 грн, критичний фаворит

Якщо треба, з цього резерву можна окремо розібрати ще одну добірку під інший настрій.","Якщо треба, з цього резерву можна окремо розібрати ще одну добірку під інший настрій.",🐱 Йото витягнув ще кілька помітних пропозицій. Зібрали найкращі резервні пропозиції поточного вікна в один компактний roundup.,"4. <a href=""https://store.steampowered.com/app/1371980/No_Rest_for_the_Wicked/""><b>No Rest for the Wicked</b></a> - 30% до 559 грн, помітний хіт",Що ще варте уваги в резерві,Reserve Deals Watch
Backlog discount,20,mixed,backlog_filler,steam:1062090,Timberborn,20% off to UAH 560,5,"[""backlog_filler"", ""mid_discount"", ""editorial_importance:popular"", ""editorial_importance:critical_favorite"", ""editorial_importance:card_ready""]",roundup_03_reserve_deals_watch,A mixed reserve bundle built from the strongest remaining roundup candidates in this window.,Roundup: Reserve Deals Watch,126.84,Steam,20% off to UAH 560 | Backlog discount | review 96/100,"<b>Що ще варте уваги в резерві</b>

🐱 Йото витягнув ще кілька помітних пропозицій. Зібрали найкращі резервні пропозиції поточного вікна в один компактний roundup.

1. <a href=""https://store.steampowered.com/app/1331550/Big_Ambitions/""><b>Big Ambitions</b></a> - 33% до 317 грн, перевірений хіт
2. <a href=""https://store.steampowered.com/app/1466060/Tainted_Grail_The_Fall_of_Avalon/""><b>Tainted Grail: The Fall of Avalon</b></a> - 30% до 584 грн, рейтинг 88%
3. <a href=""https://store.steampowered.com/app/1029780/Going_Medieval/""><b>Going Medieval</b></a> - 20% до 480 грн, перевірений хіт
4. <a href=""https://store.steampowered.com/app/1371980/No_Rest_for_the_Wicked/""><b>No Rest for the Wicked</b></a> - 30% до 559 грн, помітний хіт
5. <a href=""https://store.steampowered.com/app/1062090/Timberborn/""><b>Timberborn</b></a> - 20% до 560 грн, критичний фаворит

Якщо треба, з цього резерву можна окремо розібрати ще одну добірку під інший настрій.","Якщо треба, з цього резерву можна окремо розібрати ще одну добірку під інший настрій.",🐱 Йото витягнув ще кілька помітних пропозицій. Зібрали найкращі резервні пропозиції поточного вікна в один компактний roundup.,"5. <a href=""https://store.steampowered.com/app/1062090/Timberborn/""><b>Timberborn</b></a> - 20% до 560 грн, критичний фаворит",Що ще варте уваги в резерві,Reserve Deals Watch
